train_losses,val_losses,val_returns
0.524994323357377,0.5107568182489451,451.9
0.429528609921388,0.4177704308839405,493.2
0.415764767792816,0.4262779937947498,484.2
0.4110842058909155,0.41895999803262596,499.5
0.4083624015300732,0.4093749505632064,492.1
0.40629924063024847,0.406328764908454,500.0
0.40495787132745503,0.4055924288490239,499.6
