train_losses,val_losses,val_returns
0.5075521432903208,0.45707665865912156,10.1
0.4294458022356425,0.41780273879275603,209.4
0.4176287637849159,0.41151556547950296,233.9
0.41262767819935464,0.41305723611046286,378.5
0.4096225896003015,0.4076623333727612,270.5
0.40740390261405796,0.4063716074999641,287.2
0.40616257339471273,0.40610940622932773,228.7
