train_losses,val_losses,val_returns
0.5327927949295451,0.4345315909560989,500.0
0.41458241825033293,0.4089093554545851,496.0
0.4085889946553116,0.4088552085792317,480.8
0.40734919279275467,0.4076441386166741,492.5
0.40542224142547506,0.4059465378522873,484.4
0.4042502570230581,0.4047323780901292,499.3
