train_losses,val_losses,val_returns
0.5350262946487452,0.4530524896348224,13.9
0.4633111346433511,0.44610416538575115,382.3
0.4457681663517882,0.43132681268102985,50.6
0.4325714118668598,0.4206314757466316,10.4
0.42476796683028023,0.41785262700389414,13.6
0.4192300020963296,0.41138675765079613,14.0
0.41648678474238354,0.41008830684072833,15.0
