train_losses,val_losses,val_returns
0.5567668487977189,0.4643251895904541,399.4
0.44501465856478084,0.4247424473219058,499.9
0.4209232654787476,0.4108484619680573,499.8
0.41305384882717167,0.4096989491406609,498.8
0.40916453574589573,0.4068211693974102,483.1
0.4069700980362742,0.4056907217292225,496.5
0.405508110241176,0.40543902095626383,483.1
