train_losses,val_losses,val_returns
0.5236773450691907,0.44323163326172266,353.8
0.4256160555617426,0.41745471033979864,375.4
0.41645506520147907,0.41311897907186956,165.0
0.412025980610063,0.41000791310387497,365.3
0.4092673221379243,0.40961244066848473,493.3
0.4075636518310046,0.407699063201161,372.6
0.40662198234177344,0.40696827256504226,465.5
