train_losses,val_losses,val_returns
0.543445329954796,0.45321522236746903,48.9
0.46323756077593664,0.44478827167083235,68.7
0.44788283710118365,0.4318356413175078,59.1
0.4379406743812032,0.42616622434819446,20.7
0.4306856959562425,0.4193638302385807,13.0
0.42613312596534403,0.41668988435583953,12.8
0.42337753294576336,0.4163833775502794,24.0
