train_losses,val_losses,val_returns
0.5728461868487872,0.45979561953418024,122.8
0.4356146620575493,0.4213180366167277,500.0
0.42090905109453486,0.42010791366782513,500.0
0.4149081649688574,0.41155258717790116,500.0
0.4111859679398452,0.4083143155307545,500.0
0.40864500130069326,0.4072670395043747,497.2
0.4073358484097486,0.40720626114040703,500.0
