train_losses,val_losses,val_returns
0.5692594434911683,0.4506401071506264,288.2
0.45416127418625285,0.4337192982171489,404.8
0.43685158902018734,0.43647464951582715,392.9
0.4211647753003081,0.4179107592520812,451.9
0.41495649675293084,0.41414976902415973,439.2
0.4111805635796496,0.4088123223598728,494.9
0.40930290828795124,0.4079503031079396,491.0
