train_losses,val_losses,val_returns
0.5636300963939295,0.5206339311810722,46.0
0.47441522177507184,0.4487173632886206,193.4
0.45478277358077684,0.44487579461395915,424.8
0.44188245055238173,0.4315664067556724,189.9
0.43090499011722544,0.4247816487223701,81.2
0.42457195305259976,0.4152610562192304,33.3
0.42039945060332146,0.41318558503744524,40.7
