train_losses,val_losses,val_returns
0.5237457490417562,0.44560227236327005,25.9
0.4412103031558552,0.41832104062332826,392.9
0.4196344963435469,0.41492698955185275,468.4
0.4132188865899648,0.40883562056457295,500.0
0.4100331499658782,0.406986926408375,478.4
0.4077104796427616,0.40525561877909827,480.0
0.40652681067463603,0.40495172449771094,491.3
